財務省,関東財務局,東京財務事務所,一般会計,普通財産,私道敷地,東京都港区,-,285089,9,285089,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,私道敷地,東京都港区,-,285089,9,285089,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,私道敷地,東京都港区,-,285089,9,285089,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,私道敷地,東京都港区,-,285089,9,285089,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,私道敷地,東京都港区,-,285090,9,285090,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,私道敷地,東京都港区,-,285090,9,285090,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,私道敷地,東京都港区,-,285090,9,285090,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,私道敷地,東京都港区,-,285089,9,285089,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,私道敷地,東京都港区,-,285090,9,285090,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,99449035,330,99449035,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,店舗及び住宅敷地,東京都港区,-,47757708,100,47757708,0,0,0,0,0,市街化区域,商業地域,80,600
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,47190903,84,47190903,0,0,0,0,0,市街化区域,商業地域,80,600
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,39754449,122,39754449,0,0,0,0,0,市街化区域,商業地域,80,600
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,2465865,15,2465865,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,170627868,523,170627868,0,0,0,0,0,市街化区域,商業地域,80,600
財務省,関東財務局,東京財務事務所,一般会計,普通財産,駐車場,東京都港区,-,783456194,680,783456194,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,線路敷地,東京都港区,-,360705542,1387,360705542,0,0,0,0,0,市街化区域,第二種住居地域,60,400
財務省,関東財務局,東京財務事務所,一般会計,普通財産,線路敷地,東京都港区,-,358611743,1379,358611743,0,0,0,0,0,市街化区域,第二種住居地域,60,400
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,1717346,35,1717346,0,0,0,0,0,市街化区域,商業地域,80,500
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,1729174,27,1729174,0,0,0,0,0,市街化区域,商業地域,80,500
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,21531114,87,21531114,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,20343371,79,20343371,0,0,0,0,0,市街化区域,近隣商業地域,80,400
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,3797411,61,3797411,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,38449691,242,38449691,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,29591859,170,29591859,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,私道敷地,東京都港区,-,389105,10,389105,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,私道敷地,東京都港区,-,389106,10,389106,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,4010022,92,4010022,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,私道敷地,東京都港区,-,755845,28,755845,0,0,0,0,0,市街化区域,準工業地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,15990069,105,15990069,0,0,0,0,0,市街化区域,準工業地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,私道敷地,東京都港区,-,2341831,63,2341831,0,0,0,0,0,市街化区域,準工業地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,30403606,163,30403606,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,倉庫敷地,東京都港区,-,8512120,52,8512120,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,通路敷地,東京都港区港南３−５−９,港区,62474418,119,62474418,0,0,0,0,349389,市街化区域,準工業地域,60,400
