財務省,関東財務局,東京財務事務所,一般会計,普通財産,駐車場敷地,東京都千代田区九段南１−５−１のうち,厚生労働省,2726708147,1236,2726708147,0,0,0,0,0,0,市街化区域,商業地域,80,700
財務省,関東財務局,東京財務事務所,一般会計,普通財産,機動隊員待機所及び機動隊警備車両駐車場,東京都千代田区永田町１−１−２のうち,警視庁,2782881513,1718,2782881513,0,0,0,0,0,0,市街化区域,商業地域,80,500
財務省,関東財務局,東京財務事務所,一般会計,普通財産,アホウドリ繁殖地保全等事業,東京都八丈島八丈町,関東地方環境事務所,7746,5000,7746,0,0,0,0,0,0,非線引,-,-,-
財務省,関東財務局,東京財務事務所,一般会計,普通財産,公安調査官詰所及び官用車等駐車場敷地,東京都世田谷区南烏山６−１８０１−１４、−３９,関東公安調査局,81561467,214,81561467,0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,被災者受入住宅用進入路及び被災者用駐車場,東京都千代田区九段南２—４−２７外１筆,関東財務局,2001493733,1170,1992258972,253.38,491.6,7820359,1330347,84055,0,市街化区域,第二種住居地域,60,400
財務省,関東財務局,東京財務事務所立川出張所,一般会計,普通財産,東京外かく環状道路工事に伴う生活道路及び管理用地,東京都三鷹市北野３−４９８−１,関東地方整備局,26633843,174,26633843,0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,関東財務局,横浜財務事務所横須賀出張所,一般会計,普通財産,東京湾海上交通センターへの通路,神奈川県横須賀市鴨居４−１１２７外,第三管区海上保安本部,471054,475,471053,0,0,0,0,1,0,市街化調整区域,-,-,-
