財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都大田区西六郷１−６−９０,16465450,60,16465450,市街化区域,準工業地域,60,200,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都大田区西六郷２−１０−９１外１筆,17535734,79,17535734,市街化区域,準工業地域,60,200,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都世田谷区上用賀４−１０−９,8018312340,31079,8018312340,市街化区域,第一種中高層住居専用地域,60,200,地方公共団体等へ売払
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都世田谷区上馬１−５８０−１３,4063194,101,4063194,市街化区域,第一種低層住居専用地域,60,150,一般競争入札（売残）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都世田谷区下馬２−１４９−１,892794957,1990,892794957,市街化区域,第一種中高層住居専用地域,60,200,地方公共団体等において利用
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都世田谷区下馬２−７７−４３,84272500,163,84272500,市街化区域,第一種住居地域,60,300,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都世田谷区代沢１−５０−１外３筆,1816513920,6307,1816513920,市街化区域,第一種低層住居専用地域,50,150,地方公共団体等へ売払
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都世田谷区代沢２−１６１−１８外１筆のうち,917823308,2003,917823308,市街化区域,第一種低層住居専用地域,50,150,地方公共団体等において利用
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都世田谷区南烏山６−１８０１−１４外１筆,81561467,214,81561467,市街化区域,第一種住居地域,60,200,当分の間入札実施が困難
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都世田谷区宮坂３−２３４９−１,69126056,186,69126056,市街化区域,近隣商業地域,80,200,当分の間入札実施が困難
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都世田谷区弦巻５−６５８−１,893397600,3309,893397600,市街化区域,第一種中高層住居専用地域,60,200,地方公共団体等において利用
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都世田谷区東玉川１−６８−３外１筆,230418660,526,230418660,市街化区域,第一種低層住居専用地域,50,100,地方公共団体等において利用
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都世田谷区池尻３−２３８−１０,52853379,164,52853379,市街化区域,第一種住居地域,60,200,当分の間入札実施が困難
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都世田谷区深沢６−５４−６０,40713665,116,40713665,市街化区域,第一種低層住居専用地域,50,100,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都世田谷区瀬田４−３３８−２１,1237329300,4796,1237329300,市街化区域,第一種中高層住居専用地域,60,200,地方公共団体等において利用
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都世田谷区砧１−３３１−１９外１筆,600618498,1754,600618498,市街化区域,第一種低層住居専用地域,50,100,当分の間入札実施が困難
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都世田谷区若林３−１１９−８外２筆,205291588,588,205291588,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都世田谷区駒沢２−８０−１０,69833400,166,69833400,市街化区域,第一種低層住居専用地域,50,100,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都渋谷区代々木３−１９−１外,6524106130,9471,6524106130,市街化区域,商業地域,80,500,地方公共団体等へ売払
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都渋谷区広尾４−１−４９,1320863841,1504,1320863841,市街化区域,第二種中高層住居専用地域,60,300,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都渋谷区広尾４−１−５８,826961940,901,826961940,市街化区域,第二種中高層住居専用地域,60,300,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都渋谷区恵比寿南３−４８−１のうち,3725314446,4632,3725314446,市街化区域,第一種住居地域,60,300,直ちに入札実施が困難
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都渋谷区本町３−２４−７外,209915901,512,209915901,市街化区域,第一種住居地域,60,300,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都渋谷区渋谷４−４−３,751085568,752,751085568,市街化区域,第二種中高層住居専用地域,60,300,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都渋谷区神宮前１−４−１,647943942,823,647943942,市街化区域,第二種中高層住居専用地域,60,300,当分の間入札実施が困難
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都渋谷区神宮前３−１８−２５,896230051,1230,896230051,市街化区域,第一種中高層住居専用地域,60,200,地方公共団体等へ売払
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都渋谷区神宮前３−３５−５,1153986754,1525,1153986754,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
