省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
法務省,一般会計,公用財産,東京法務局,東京法務局練馬出張所,東京都練馬区春日町５−２９５４−１,東京都練馬区春日町５丁目３５−３３,"586,596,937",庁舎等,"3,139.05","499,108,950",1975.3.17,購入,市街化区域,第一種低層住居専用地域,50,100,47,事務庁舎,2,703.79,"1,499.61","66,386,685",0,事務庁舎,ＲＣ,2,685.87,"1,481.69","64,726,635",2011.4.1,所属替（無償）,"1,133,782","19,967,520",0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局江戸川出張所,東京都江戸川区中央１−１３０２−１,東京都江戸川区中央１丁目１６−２,"413,173,824",庁舎等,"1,693.92","342,341,232",1984.12.13,所管換,市街化区域,準工業地域,60,300,38,事務庁舎,3,809.63,"1,977.42","64,982,457",0,事務庁舎,ＲＣ,3,786.7,"1,949.33","64,531,370",2011.4.1,所属替（無償）,"28,512","5,821,623",0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局城北出張所,東京都葛飾区小菅４−１６２３,東京都葛飾区小菅４丁目２０−２４,"623,426,038",庁舎等,"1,963.96","500,417,008",1965.10.1,所属替,市街化区域,第一種中高層住居専用地域,60,200,63,事務庁舎,3,760.26,"2,511.40","116,769,557",0,事務庁舎,ＲＣ,5,712.82,"2,463.96","116,738,076",2011.4.1,所属替（無償）,0,"6,239,473",0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局府中支局,東京都府中市新町２−４４−１５,東京都府中市新町２丁目４４,"784,761,243",庁舎等,"1,557.07","338,760,820",1965.10.1,所属替,市街化区域,準住居地域,60,200,148,事務庁舎,3,"1,442.88","4,636.42","396,809,765",0,事務庁舎,ＲＣ,4,"1,001.53","4,195.07","354,243,744",2011.4.1,所属替（無償）,0,"49,190,658",0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局多摩出張所,東京都多摩市落合１−１５−１,東京都多摩市落合１丁目１５−１,"509,336,440",庁舎等,"2,281.16","470,831,424",1985.7.1,所管換,市街化区域,第二種住居地域,60,300,17,事務庁舎,3,726.95,"1,218.55","37,313,892",0,事務庁舎,ＲＣ,2,708,"1,199.60","37,313,890",2011.4.1,所属替（無償）,"1,074","1,190,050",0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局調布出張所,東京都調布市国領町８−１２−２,東京都調布市国領町８丁目１２−２,"517,111,434",庁舎等,"1,959.66","463,984,778",1962.12.20,所属替,市街化区域,第一種中高層住居専用地域,60,200,34,事務庁舎,2,637.52,"1,348.90","49,570,634",0,事務庁舎,ＲＣ,2,626.37,"1,337.75","49,275,348",2011.4.1,所属替（無償）,0,"3,556,022",0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局田無出張所,東京都西東京市田無町４−１７３９−２他１筆,東京都西東京市田無町４丁目１６−２４,"459,107,409",庁舎等,"1,815.80","392,895,540",1965.10.1,所属替,市街化区域,第一種住居地域,60,200,47,事務庁舎,2,723.89,"1,721.76","63,036,472",0,事務庁舎,ＲＣ,3,706.97,"1,704.84","63,036,471",2011.4.1,所属替（無償）,"225,268","2,950,129",0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局城南出張所,東京都大田区鵜の木２−３１３−１,東京都大田区鵜の木２丁目９−１５,"1,103,363,498",庁舎等,"2,074.86","738,695,806",1997.3.31,所管換,市街化区域,準工業地域,60,200,90,事務庁舎,2,994.35,"3,755.64","320,302,370",0,事務庁舎,ＲＣ,4,983.33,"3,744.62","319,960,539",2011.4.1,所属替（無償）,0,"44,365,322",0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,九段第２合同庁舎,東京都千代田区九段南１−１３−６,東京都千代田区九段南１丁目１−１５,"15,327,574,772",庁舎等,"6,746.56","13,552,489,728",2000.7.1,所管換,市街化区域,商業地域,80,700,63,事務庁舎,2,"2,156.65","29,988.61","1,573,073,480",0,事務庁舎,ＲＣ,14,"2,139.65","29,971.61","1,573,030,752",2000.7.1,所管換,"3,851,074","198,160,490",0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局西多摩支局,東京都福生市南田園３−６１−３,東京都福生市南田園３−６１−３,"568,619,551",庁舎等,"1,461.06","169,523,869",2006.3.31,交換,市街化区域,第一種低層住居専用地域,50,150,119,事務庁舎,2,"1,267.02","2,616.02","305,836,541",0,事務庁舎,ＲＣ,2,"1,244.74","2,593.74","300,676,448",2011.4.1,所属替（無償）,"2,974,139","90,285,002",0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局薬園台職員宿舎,千葉県船橋市薬円台４−２７０−６,千葉県船橋市薬円台４丁目１９−１６,"148,605,759",宿舎,"1,136.46","134,102,280",1971.12.2,所管換,市街化区域,第一種住居地域,60,200,42,宿舎,2,249.78,963.95,"14,503,462",25,宿舎,ＲＣ,4,238.39,952.56,"14,503,461",1972.3.25,新築,0,17,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局赤塚職員宿舎,東京都板橋区赤塚１−８２７−１,東京都板橋区赤塚１丁目９−４,"31,398,290",宿舎,118.33,"28,441,798",1997.3.27,所管換,市街化区域,第一種中高層住居専用地域,60,200,40,宿舎,1,48.02,96.04,"2,956,492",4,宿舎,Ｓ,2,48.02,96.04,"2,956,492",1997.3.27,所管換,0,0,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,横浜地方法務局,神奈川出張所,神奈川県横浜市神奈川区七島町１１７,神奈川県横浜市神奈川区七島町１１７,"309,150,177",庁舎等,"1,433.85","242,607,420",1972.11.13,所管換,市街化区域,近隣商業地域,80,300,32,事務庁舎,2,469.81,"1,397.51","54,457,193",0,事務庁舎,ＲＣ,3,454.83,"1,382.53","53,897,932",2011.4.1,所属替（無償）,0,"12,085,564",0,0,0,0,0,0,0,0
