省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
財務省,一般会計,公用財産,神戸税関,六甲アイランド出張所,兵庫県神戸市東灘区向洋町西１−６,兵庫県神戸市東灘区向洋町西１丁目,"769,824,366",庁舎等,"9,626.49","340,777,746",1987.3.31,交換,市街化区域,準工業地域,60,200,46,事務庁舎　外,2,"3,147.89","8,990.60","405,432,036",0,事務庁舎,ＲＣ,5,"3,127.89","8,970.60","404,345,555",1989.6.26,新築,"9,012,561","14,602,023",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,神戸税関,麻薬探知犬管理センター,兵庫県神戸市中央区小野浜町１８番,兵庫県神戸市中央区小野浜町７,"167,561,226",庁舎等,"1,795.76","125,703,200",1961.8.21,所管換,市街化区域,準工業地域,60,200,13,その他,2,469.63,469.63,"39,591,061",0,管理棟　訓練麻犬舎,ＲＣ,1,434.8,434.8,"39,140,695",1997.3.21,新築,0,"2,266,965",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,神戸税関,小松島みなと合同庁舎,徳島県小松島市小松島町字外開１−１１,徳島県小松島市小松島町字外開１−１１,"445,904,996",庁舎等,"4,516.18","111,098,028",1992.12.21,所管換,市街化区域,準工業地域,60,200,44,事務庁舎　外,4,"1,588.38","4,058.35","270,718,054",0,事務庁舎,ＲＣ,4,"1,192.46","3,623.96","250,612,460",1994.9.12,所管換,"4,058,097","60,030,817",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,神戸税関,御崎寮,兵庫県神戸市兵庫区御崎本町１丁目１−５,兵庫県神戸市兵庫区御崎本町１丁目１−１１,"303,624,441",宿舎,"1,736.56","208,387,200",1993.12.14,所管換,市街化区域,工業地域,60,200,56,宿舎,4,463.94,"1,945.30","89,041,128",59,宿舎,ＲＣ,5,404.94,"1,886.30","88,800,590",1994.9.6,新築,"786,345","5,409,768",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,神戸税関,岡山空港出張所,岡山県岡山市北区日応寺１２７７番地,岡山県岡山市北区日応寺１２７７,"195,781,634",,0,0,,,,,,,,事務庁舎,1,"1,236.49","2,516.15","163,658,143",0,ＣＩＱ庁舎,ＲＣ,4,"1,236.49","2,516.15","163,658,143",1995.3.16,所管換,0,"32,123,491",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,神戸税関,広島空港出張所,広島県三原市本郷町善入寺平岩６４番３１,広島県三原市本郷町善入寺６４−３１,"239,163,578",,0,0,,,,,,,,事務庁舎　外,2,"2,747.66","3,491.96","232,277,051",0,ＣＩＱ庁舎,Ｓ,3,"2,654.66","3,398.96","229,030,520",1995.3.16,所管換,0,"6,886,527",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,神戸税関,麻薬探知犬広島管理センター,広島県三原市本郷町善入寺字北雑木谷１００９４−７４,広島県三原市本郷町善入寺９４−４,"20,441,234",,0,0,,,,,,,,その他,3,498.34,498.34,"14,704,138",0,管理棟,Ｓ,1,190.31,190.31,"7,958,008",1996.3.21,新築,"201,601","5,535,495",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,神戸税関,高知税関支署,高知県高知市桟橋通５丁目４番５５号,高知県高知市桟橋通５丁目４−５５,"162,123",,0,0,,,,,,,,その他,1,18.09,18.09,"150,626",0,車庫,Ｓ,1,18.09,18.09,"150,626",1998.11.4,新築,0,"11,497",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,神戸税関,宇和島出張所,愛媛県宇和島市住吉町字住吉１０７１−１３,愛媛県宇和島市住吉町３丁目１−３,"87,341",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"87,341",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,神戸税関,ポートアイランドコンテナ検査センター,兵庫県神戸市中央区港島９−１１−１,兵庫県神戸市中央区港島９丁目１１番１,"295,244,766",,0,0,,,,,,,,事務庁舎　外,3,"2,198.63","2,457.96","241,780,121",0,Ｘ線検査棟,ＲＣ,3,"1,537.92","1,797.25","210,304,805",2002.3.22,新築,"1,855,865","51,608,780",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,神戸税関,丸子山宿舎,広島県竹原市竹原町字多井二の割２４９５番６６,広島県竹原市竹原町２４９５−６６,"5,738,574",,0,0,,,,,,,,宿舎,1,15.94,73.67,"5,050,768",1,宿舎,ＲＣ,6,15.94,73.67,"5,050,768",2003.10.29,新築,0,"687,806",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,神戸税関,六甲アイランドコンテナ検査センター,兵庫県神戸市東灘区向洋町東４丁目１５−４,兵庫県神戸市東灘区向洋町東４−１５−４,"11,480,398",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,"1,695,768","9,784,630",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,神戸税関,福山税関支署箕沖車庫,広島県福山市箕沖町１１番,広島県福山市箕沖町１１番,"963,513",,0,0,,,,,,,,その他,1,38.88,38.88,"690,522",0,車庫,Ｓ,1,38.88,38.88,"690,522",2005.7.28,新築,0,"272,991",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,神戸税関,水島コンテナ検査センター,岡山県倉敷市玉島乙島字新湊８２６２−１,岡山県倉敷市玉島乙島新湊８２６２−１,"8,759,730",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,"1,070,496","7,689,234",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,門司港湾合同庁舎,福岡県北九州市門司区西海岸１−３５−１外,福岡県北九州市門司区西海岸１丁目３−１０,"1,700,056,960",庁舎等,"14,368.13","595,372,202",1946.6.1,所管換,市街化区域,準工業地域,60,200,87,事務庁舎　外,6,"4,059.67","25,282.02","824,858,944",0,事務庁舎,ＳＲＣ,10,"2,242.76","22,854.45","780,911,636",1979.5.31,新築,"2,508,535","277,317,279",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,本関庁舎,福岡県北九州市門司区西海岸通,福岡県北九州市門司区西海岸２丁目,"85,445,939",庁舎等,444,"19,689,846",1946.6.1,所管換,市街化区域,準工業地域,60,200,49,事務庁舎　外,1,438.03,438.03,1,0,倉庫,ＲＣ,1,438.03,438.03,1,1963.2.5,所管換,0,"19,536,195",2,"46,219,897",0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,関門地区麻薬探知犬管理センター,福岡県北九州市門司区大字田野浦１０３７−１,福岡県北九州市門司区大字田野浦１０３７−１,"50,635,988",庁舎等,"4,719.91","38,202,006",1994.2.21,交換,市街化区域,第一種住居地域,60,200,3,事務庁舎　外,4,338.87,338.87,"5,522,844",0,事務庁舎,Ｓ,1,138.36,138.36,"3,356,537",1997.6.30,新築,"6,138,395","772,743",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,北九州地区国際貨物検査センター,福岡県北九州市門司区太刀浦海岸,福岡県北九州市門司区太刀浦海岸,"391,987,352",,0,0,,,,,,,,事務庁舎　外,3,"1,962.09","2,173.12","321,557,416",0,事務庁舎　外,ＲＣ,3,"1,951.69","2,162.72","320,388,652",2004.2.18,新築,0,"70,429,936",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,田野浦出張所庁舎,福岡県北九州市門司区太刀浦海岸９,福岡県北九州市門司区太刀浦海岸９番,"168,405,287",庁舎等,"3,149.84","75,003,044",1987.2.10,所管換,市街化区域,準工業地域,60,200,35,事務庁舎　外,7,"1,461.24","2,236.88","85,604,658",0,事務庁舎,ＲＣ,3,380.89,"1,156.53","51,585,390",1987.11.4,新築,"9,856","7,787,729",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,苅田港湾合同庁舎,福岡県京都郡苅田町港町２７,福岡県京都郡苅田町港町２７番地,"118,459,654",庁舎等,"1,310.11","33,958,051",1981.12.24,所管換,市街化区域,商業地域,80,400,18,事務庁舎　外,3,349.99,972.51,"69,819,414",0,事務庁舎,Ｓ,3,239.76,728.32,"58,713,268",1982.11.2,新築,"26,115","14,656,074",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,西海岸職員宿舎,福岡県北九州市門司区西海岸２−７−２,福岡県北九州市門司区西海岸２丁目１−２０,"235,452,439",宿舎,"2,308.16","126,948,800",1996.1.5,所管換,市街化区域,準工業地域,60,200,50,宿舎,2,463.46,"2,317.43","103,823,163",51,宿舎,ＲＣ,5,452.03,"2,306.00","103,823,162",1996.6.14,新築,"264,735","4,415,741",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,岩国港湾合同庁舎,山口県岩国市新港町３−４００１−２,山口県岩国市新港町３丁目９−５７,"132,554,988",庁舎等,"2,466.05","81,207,026",1972.3.22,所管換,市街化区域,準工業地域,60,200,33,事務庁舎　外,7,708,"1,650.15","33,412,005",0,事務庁舎,ＲＣ,3,467.45,"1,409.60","32,141,126",1970.3.25,新築,"1,833,636","16,102,321",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,岩国門前宿舎,山口県岩国市門前町４−３９２４−１,山口県岩国市門前町４−３９２４−１,"14,522,393",,0,0,,,,,,,,宿舎,3,24.82,97.31,"12,710,280",2,宿舎,ＲＣ,5,23.32,95.81,"12,602,634",2009.3.27,新築,0,"1,812,113",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,徳山港湾合同庁舎,山口県周南市徳山港町８４８１−２,山口県周南市港町６−３５,"133,816,457",庁舎等,"2,949.98","87,933,003",1972.9.5,所管換,市街化区域,準工業地域,60,200,32,事務庁舎　外,3,590.14,"1,919.64","36,185,293",0,事務庁舎,ＲＣ,3,534.78,"1,864.28","34,662,746",1972.3.29,新築,"44,472","9,653,689",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,防府地方合同庁舎,山口県防府市寿町１０−１,山口県防府市寿町６−３９,"143,397,959",庁舎等,"2,223.19","63,094,132",2008.10.1,所管換,市街化区域,商業地域,80,400,24,事務庁舎　外,2,560.42,"2,154.89","78,629,128",0,事務庁舎,ＲＣ,4,526.22,"2,120.69","77,651,045",2008.10.1,所管換,0,"1,674,699",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,防府出張所　警固町職員宿舎,山口県防府市警固町１−１０３９−２,山口県防府市警固町１丁目１４−５,"24,590,073",宿舎,330.3,"7,927,200",1967.7.1,所管換,市街化区域,第一種住居地域,60,200,72,宿舎,2,149.08,477.5,"15,663,972",5,宿舎,ＲＣ,3,148.57,476.99,"15,663,971",1997.3.28,新築,"380,798","618,103",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,光出張所庁舎,山口県光市中央５−６−１１,山口県光市中央５丁目１０−２４,"12,762,001",庁舎等,325.61,"10,093,910",1965.1.18,所管換,市街化区域,商業地域,80,400,8,事務庁舎　外,2,110.55,110.55,"2,364,606",0,事務庁舎,ＲＣ,1,92,92,"2,175,777",1965.3.25,新築,0,"303,485",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,光出張所　虹ヶ浜職員宿舎,山口県光市虹ヶ浜３−１８−３,山口県光市虹ヶ浜３丁目１０−２６,"3,087,390",,0,0,,,,,,,,宿舎,2,7.2,135.68,"3,021,363",2,宿舎,ＲＣ,4,0,128.48,"2,901,382",1987.6.17,新築,0,"66,027",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,平生出張所庁舎,山口県熊毛郡平生町大字曽根字西水場２０９−１９,山口県熊毛郡平生町大字曽根字西水場２０９−１９,"18,807,655",庁舎等,"1,000.37","11,067,893",1979.8.24,所管換,非線引,準工業地域,60,200,16,事務庁舎　外,3,176.19,326.11,"7,269,595",0,事務庁舎,ＲＣ,2,149.92,299.84,"7,269,593",1980.3.28,新築,0,"470,167",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,下関港湾合同庁舎,山口県下関市東大和町１−７−１,山口県下関市東大和町１丁目７−１,"343,469,159",庁舎等,"2,498.68","116,625,889",1972.9.11,所管換,市街化区域,商業地域,80,400,46,事務庁舎　外,7,"1,316.18","4,644.54","192,670,251",0,事務庁舎,ＲＣ,5,"1,092.32","4,420.68","188,217,832",1968.3.27,新築,0,"34,173,019",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,下関税関支署　綾羅木町職員宿舎,山口県下関市綾羅木新町１−１０８０−２０,山口県下関市綾羅木新町１丁目５−２２,"60,711,224",宿舎,"1,240.50","37,215,000",1966.3.26,所管換,市街化区域,第一種住居地域,50,200,37,宿舎,2,342.11,938.9,"23,346,880",11,宿舎,ＲＣ,3,320.39,917.18,"23,346,879",1988.6.30,新築,0,"149,344",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,萩出張所車庫,山口県萩市大字椿東字後小畑５６０７−１９,山口県萩市大字椿東字後小畑５６０７−１９,"615,482",,0,0,,,,,,,,事務庁舎　外,1,16.44,16.44,"526,162",0,車庫,Ｓ,1,16.44,16.44,"526,162",2009.12.22,新築,0,"89,320",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,戸畑税関支署庁舎,福岡県北九州市戸畑区川代２−７５−１,福岡県北九州市戸畑区川代２丁目１−３,"73,850,948",庁舎等,"1,038.70","43,417,660",1970.6.12,所管換,市街化区域,商業地域,80,400,23,事務庁舎　外,2,468.05,955.65,"28,560,825",0,事務庁舎,ＲＣ,3,454,941.6,"28,560,824",1966.3.30,新築,0,"1,872,463",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,福岡地区麻薬探知犬管理センター庁舎,福岡県福岡市博多区大字下月隈字小浦３０２外,福岡県福岡市博多区大字下月隈１丁目７−５８,"24,431,362",,0,0,,,,,,,,事務庁舎　外,8,801.31,801.31,"14,269,298",0,事務庁舎,Ｓ,1,253.13,253.13,"8,057,722",1994.3.18,新築,"387,340","9,774,724",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,福岡港湾合同庁舎,福岡県福岡市博多区沖浜町３番１９４外,福岡県福岡市博多区沖浜町８−１,"1,696,169,978",庁舎等,"6,473.23","547,635,258",2003.1.20,所管換,市街化区域,準工業地域,60,300,50,事務庁舎　外,2,"2,579.16","9,803.75","909,308,731",0,事務庁舎,ＳＲＣ,7,"2,030.18","9,254.77","869,438,987",2004.3.30,所管換,"1,238,871","237,987,118",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,博多税関支署,福岡県福岡市博多区沖浜町３番１９４外,福岡県福岡市博多区沖浜町３番１９４外,"1,539,989",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"1,539,989",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,博多地区国際貨物検査センター,福岡県福岡市東区香椎浜ふ頭２丁目４−１,福岡県福岡市東区香椎浜ふ頭２丁目４−１,"177,881,297",,0,0,,,,,,,,検査施設,1,"1,610.68","1,610.68","141,683,173",0,開披検査場,Ｓ,1,"1,610.68","1,610.68","141,683,173",2003.3.28,新築,"334,028","35,864,096",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,博多税関支署　松崎職員宿舎,福岡県福岡市東区水谷１−２７５１,福岡県福岡市東区水谷１丁目１７−２１,"60,649,085",宿舎,603.11,"50,195,084",2001.3.30,所属替,市街化区域,第一種住居地域,60,200,46,宿舎,3,151.52,564.72,"10,236,764",7,宿舎,ＲＣ,4,138.24,551.44,"10,236,762",1984.8.7,新築,0,"217,237",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,福岡空港税関支署庁舎（一）,福岡県福岡市博多区大字青木７３２番地他,福岡県福岡市博多区大字青木７３９番地,"1,538,015,390",,0,0,,,,,,,,事務庁舎　外,2,"5,793.91","16,008.52","1,334,833,242",0,事務庁舎,ＳＲＣ,4,"4,852.64","15,067.25","1,303,849,803",1999.5.19,所管換,0,"203,182,148",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,福岡空港税関支署庁舎（二）,福岡県福岡市博多区大字上臼井６０６−１他,福岡県福岡市博多区大字上臼井６０６番地,"250,581,304",,0,0,,,,,,,,事務庁舎　外,3,"1,931.60","4,469.68","195,590,349",0,事務庁舎,Ｓ,3,"1,833.58","4,371.66","192,799,214",1999.5.19,所管換,0,"54,990,955",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,唐津出張所　車庫,佐賀県唐津市二夕子３−２１６−２,佐賀県唐津市二夕子３丁目２１６−２,"29,695",,0,0,,,,,,,,事務庁舎　外,1,18.36,18.36,"29,694",0,車庫,ＲＣ,1,18.36,18.36,"29,694",1974.3.20,新築,0,1,0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,伊万里港湾合同庁舎,佐賀県伊万里市山代町久原字波佐間２９７６−３１,佐賀県伊万里市山代町久原２９７６−３１,"39,244,290",庁舎等,"2,291.92","16,160,327",1980.8.15,公共物より編入,非線引,都市計画用途地域指定なし,60,200,20,事務庁舎　外,6,601.57,946.53,"22,381,192",0,事務庁舎,ＲＣ,2,344.96,689.92,"16,944,298",1981.3.30,新築,"178,596","524,175",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,伊万里税関支署　久原職員宿舎,佐賀県伊万里市山代町久原字三本松３７１３−３,佐賀県伊万里市山代町久原字三本松３７１３−３,"25,269,722",宿舎,763.6,"7,500,842",1973.2.17,所管換,非線引,都市計画用途地域指定なし,70,400,10,宿舎,2,161.06,312.72,"15,456,075",4,宿舎,ＲＣ,2,153.06,304.72,"15,426,642",2002.6.7,新築,"17,074","2,295,731",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,厳原税関支署,長崎県対馬市厳原町東里字野良３４１−４２,長崎県対馬市厳原町東里３４１−４２,"49,837,663",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"3,716,667",1,"46,120,996",0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,厳原税関支署　比田勝監視署,長崎県対馬市上対馬町比田勝ダラノ木９５６−７,長崎県対馬市上対馬町比田勝ダラノ木９５６−７,"185,178",,0,0,,,,,,,,事務庁舎　外,1,61.15,61.15,1,0,事務庁舎,ＲＣ,1,61.15,61.15,1,1958.3.10,新築,0,"185,177",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,大分港湾合同庁舎,大分県大分市大字海原字地浜９１６−５,大分県大分市大字海原字地浜９１６−５,"164,404,022",庁舎等,"5,285.88","83,344,584",1975.3.10,所管換,市街化区域,工業地域,60,200,27,事務庁舎　外,4,"1,186.82","2,938.40","77,148,600",0,事務庁舎,ＲＣ,3,831.42,"2,583.00","75,784,143",1975.6.3,新築,"199,080","3,711,758",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,大分税関支署,大分県大分市大字海原字地浜９１６−５,大分県大分市大字海原字地浜９１６−５,"331,088,266",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,0,1,"331,088,266",0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,津久見出張所　車庫,大分県津久見市港町４１４２−１４０,大分県津久見市港町８−５,"125,871",,0,0,,,,,,,,事務庁舎　外,1,17.81,17.81,"125,871",0,車庫,Ｓ,1,17.81,17.81,"125,871",2003.12.12,新築,0,0,0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,津久見出張所　臼杵職員宿舎,大分県臼杵市大字江無田字北側２４０−１,大分県臼杵市大字江無田字北側２４０−１,"10,541,866",,0,0,,,,,,,,宿舎,5,42.96,144.3,"9,863,135",2,宿舎,ＲＣ,4,38.44,139.78,"9,703,957",1999.7.16,新築,0,"678,731",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,佐伯港湾合同庁舎,大分県佐伯市字野岡１２４０９−２８，２９,大分県佐伯市鶴谷町２丁目３−３０,"71,542,977",庁舎等,"2,717.75","45,410,884",1970.2.19,所管換,非線引,準工業地域,60,200,24,事務庁舎　外,6,760.91,"1,305.84","14,028,227",0,事務庁舎,ＲＣ,2,494.16,"1,039.09","13,983,216",1970.3.30,新築,"146,385","11,957,481",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,細島港湾合同庁舎,宮崎県日向市大字日知屋字堀川１６８４７−５,宮崎県日向市竹島町１番地,"85,193,592",庁舎等,"3,171.98","30,704,766",1969.7.8,所管換,市街化区域,準工業地域,60,200,23,事務庁舎　外,6,858.02,"1,509.09","37,721,928",0,事務庁舎,ＲＣ,2,633.52,"1,284.59","34,756,409",1969.3.27,新築,"237,474","16,529,424",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,門司税関,油津出張所　日南職員宿舎,宮崎県日南市中央通２−７−１６,宮崎県日南市中央通２−７−１６,"13,620,469",,0,0,,,,,,,,宿舎,2,29.89,140.73,"12,352,299",2,宿舎,ＲＣ,5,29.27,140.11,"12,321,900",2004.3.19,新築,0,"1,268,170",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,長崎税関,長崎税関,長崎県長崎市出島町１−３６,長崎県長崎市出島町１−３６,"1,066,013,528",庁舎等,"3,648.76","727,650,314",1953.8.1,所属替,市街化区域,商業地域,80,400,36,事務庁舎　外,6,"1,611.69","5,287.74","264,469,424",0,庁舎,ＲＣ,5,"1,299.39","4,975.44","262,854,508",1969.7.4,新築,"115,224","30,441,825",1,"43,336,741",0,0,0,0,0,0
財務省,一般会計,公用財産,長崎税関,監視部分室庁舎,長崎県長崎市松ヶ枝町５２番９,長崎県長崎市松ヶ枝町７−１,"58,821,356",庁舎等,469.45,"52,367,147",1989.11.24,交換 外,市街化区域,準工業地域,60,200,9,事務庁舎　外,2,74.88,85.79,"5,454,047",0,庁舎,ＲＣ,1,70.93,81.84,"5,427,218",1990.3.1,新築,0,"1,000,162",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,長崎税関,文教町職員宿舎,長崎県長崎市文教町６３,長崎県長崎市文教町１４−５,"178,844,864",宿舎,"1,596.33","128,201,262",1966.3.16,所管換,市街化区域,準住居地域,60,200,41,宿舎,5,379.07,"1,329.91","49,743,176",20,宿舎,ＲＣ,5,287.2,"1,238.04","49,037,177",1972.3.9,新築,"193,772","706,654",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,長崎税関,水俣職員宿舎,熊本県水俣市古城１丁目５４９,熊本県水俣市古城１−９−３１,"2,631,211",,0,0,,,,,,,,宿舎,1,25.92,103.68,"2,614,134",2,宿舎,ＲＣ,4,25.92,103.68,"2,614,134",2000.3.1,所管換,0,"17,077",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,長崎税関,佐世保港湾合同庁舎,長崎県佐世保市干尽町１３−２,長崎県佐世保市干尽町４−１,"442,290,127",庁舎等,"7,138.52","312,845,639",1972.8.31,所管換,市街化区域,商業地域,80,400,18,事務庁舎　外,7,"1,382.28","5,217.28","120,600,450",0,庁舎,ＲＣ,5,897.04,"4,732.04","120,035,459",1971.3.30,新築,"776,803","8,067,235",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,長崎税関,三池港湾合同庁舎,福岡県大牟田市新港町１,福岡県大牟田市新港町１,"47,217,908",庁舎等,"2,423.17","10,395,399",1966.2.14,所管換,市街化区域,工業専用地域,60,200,29,事務庁舎　外,5,659.88,"1,448.82","27,551,643",0,庁舎,ＲＣ,3,378.97,"1,167.91","25,257,017",1965.3.30,新築,0,"9,270,866",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,長崎税関,三池税関支署久留米出張所,福岡県久留米市南２丁目１４−５２,福岡県久留米市南２丁目１４−５２,"20,750,198",庁舎等,381.88,"15,951,127",1966.11.26,所管換,市街化区域,第一種中高層住居専用地域,60,200,29,事務庁舎　外,2,128.41,224.41,"4,527,382",0,庁舎,ＲＣ,2,101.95,197.95,"3,977,041",1966.12.20,新築,0,"271,689",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,長崎税関,八代港湾合同庁舎,熊本県八代市港町１３９−２,熊本県八代市港町１３９,"109,632,569",庁舎等,"1,786.71","20,136,221",1973.5.24,所管換,非線引,準工業地域,60,200,26,事務庁舎　外,9,580.31,954.73,"29,230,056",0,庁舎,ＲＣ,2,295.25,583.25,"20,968,317",1973.3.24,新築,0,"14,153,038",1,"46,113,254",0,0,0,0,0,0
財務省,一般会計,公用財産,長崎税関,鹿児島税関支署鹿児島空港出張所,鹿児島県霧島市麓字白木十目１３５５−４,鹿児島県霧島市麓字白木十目１３５５−４,"132,523,335",,0,0,,,,,,,,事務庁舎　外,3,"1,481.76","3,644.60","128,400,088",0,庁舎,ＲＣ,3,"1,392.31","3,555.15","128,375,929",1982.9.13,所管換,0,"4,123,247",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,長崎税関,長崎税関長崎空港出張所,長崎県大村市箕島町５９３,長崎県大村市箕島町５９３,"163,849,222",,0,0,,,,,,,,事務庁舎　外,2,"1,599.43","3,360.10","151,169,570",0,庁舎,ＲＣ,3,"1,553.42","3,314.09","150,674,192",1983.3.22,所管換,0,"12,679,652",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,長崎税関,八代税関支署熊本空港出張所,熊本県上益城郡益城町無番地,熊本県上益城郡益城町大字小谷１８０２−２,"150,450,243",,0,0,,,,,,,,事務庁舎　外,2,"1,745.54","3,387.25","142,399,040",0,庁舎,ＲＣ,2,"1,667.60","3,309.31","142,399,039",1983.7.29,所管換,0,"8,051,203",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,長崎税関,水俣港湾合同庁舎,熊本県水俣市月浦字前田５４番１６５,熊本県水俣市月浦字前田５４番１６５,"25,588,694",,0,0,,,,,,,,事務庁舎　外,2,388.58,733.7,"24,782,445",0,庁舎,ＲＣ,2,381.02,726.14,"24,443,898",1986.3.27,新築,"502,584","303,665",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,長崎税関,鹿児島税関支署志布志職員宿舎,鹿児島県志布志市志布志字東町３２２５−１６,鹿児島県志布志市志布志字東町３２２５−１６,"14,819,587",宿舎,898.42,"10,374,954",1987.9.7,購入,非線引,都市計画用途地域指定なし,70,400,4,宿舎,3,85.28,153.36,"4,249,295",2,宿舎,ＲＣ,2,68.08,136.16,"4,172,409",1988.3.15,新築,"149,996","45,342",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,長崎税関,春木町職員宿舎,長崎県長崎市春木町３６４−２外,長崎県長崎市春木町２−１０、梁川町８９−２,"142,273,458",宿舎,974.78,"85,727,944",1993.7.13,所管換 外,市街化区域,第二種住居地域,60,200,40,宿舎,1,207.12,785.28,"52,557,084",23,宿舎,ＲＣ,4,207.12,785.28,"52,557,084",1994.11.22,所属替,"489,624","3,498,806",0,0,0,0,0,0,0,0
財務省,一般会計,公用財産,長崎税関,鹿児島税関支署,鹿児島県鹿児島市南栄５丁目１０−５,鹿児島県鹿児島市南栄５丁目１０−５,"265,387,201",庁舎等,"1,885.08","87,316,905",1993.8.17,所属替,市街化区域,準工業地域,60,300,24,事務庁舎　外,6,574.4,"1,362.57","73,294,268",0,庁舎等,ＲＣ,4,370.5,"1,158.67","69,152,965",1994.5.31,所管換,"470,696","14,164,944",1,"90,140,388",0,0,0,0,0,0
