省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
文部科学省,一般会計,公用財産,文部科学本省,日高少年自然の家宿舎,北海道沙流郡日高町若葉町１丁目９９番３,北海道沙流郡日高町若葉町１丁目９９番３,"22,782,303",,0,0,,,,,,,,宿舎,4,478.53,860.31,"22,712,795",13,宿舎,Ｂ,2,141.26,278.57,"7,226,996",2001.4.1,所属替,0,"69,508",0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文部科学本省,花山少年自然の家宿舎,宮城県栗原市字本沢北の前１０２−３,宮城県栗原市字本沢北の前１０２−３,"15,693,569",,0,0,,,,,,,,宿舎,10,667.37,667.37,"14,906,611",10,宿舎,Ｂ,1,85.61,85.61,"2,828,345",2001.4.1,所属替,0,"786,958",0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文部科学本省,那須甲子少年自然の家上野原宿舎,福島県西白河郡西郷村大字小田倉字上野原３８６,福島県西白河郡西郷村大字小田倉字上野原３８６,"38,496,486",宿舎,"1,144.51","12,721,228",2001.4.1,所属替,非線引,第一種住居地域,60,200,27,宿舎,1,207.87,623.61,"24,843,574",18,宿舎,ＲＣ,3,207.87,623.61,"24,843,574",2001.4.1,所属替,0,"931,684",0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文部科学本省,妙高少年自然の家宿舎,新潟県妙高市大字関山字大坪２１１８−１　外,新潟県妙高市大字関山２１１８−１,"48,725,853",,0,0,,,,,,,,宿舎,3,300.51,811.73,"47,597,209",7,宿舎,ＲＣ,3,283.55,794.77,"46,897,900",2001.4.1,所属替,0,"1,128,644",0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文部科学本省,立山少年自然の家宿舎,富山県中新川郡立山町岩峅寺字西出戸５７−１,富山県中新川郡立山町岩峅寺字西出戸５７−１,"16,030,408",,0,0,,,,,,,,宿舎,3,284.51,774.67,"15,729,019",4,宿舎,ＲＣ,3,259.58,749.74,"15,567,874",2001.4.1,所属替,0,"301,389",0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文部科学本省,若狭湾少年自然の家宿舎,福井県三方上中郡若狭町大鳥羽１６,福井県三方上中郡若狭町大鳥羽１６,"24,620,375",,0,0,,,,,,,,宿舎,3,270.61,748.69,"23,655,461",10,宿舎,ＲＣ,3,239.04,717.12,"23,421,856",2001.4.1,所属替,0,"964,914",0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文部科学本省,信州高遠少年自然の家宿舎,長野県伊那市高遠町西高遠１０１９,長野県伊那市高遠町西高遠１０１９,"39,232,231",,0,0,,,,,,,,宿舎,3,294.75,811.65,"37,032,704",6,宿舎,ＲＣ,3,277.87,794.77,"36,513,654",2001.4.1,所属替,0,"2,199,527",0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文部科学本省,曽爾少年自然の家宿舎,奈良県宇陀郡曽爾村太良路３５５,奈良県宇陀郡曽爾村太良路３５５,"12,341,713",,0,0,,,,,,,,宿舎,4,297.54,566.82,"12,190,698",7,宿舎,ＲＣ,2,138.38,273.02,"6,035,678",2001.4.1,所属替,"118,917","32,098",0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文部科学本省,吉備少年自然の家宿舎,岡山県加賀郡吉備中央町大字吉川字摺子鉢４４３４,岡山県加賀郡吉備中央町大字吉川字摺子鉢４４３４,"11,009,088",,0,0,,,,,,,,宿舎,3,320.15,428.15,"10,638,984",7,宿舎,Ｂ,2,108,216,"5,421,708",2001.4.1,所属替,0,"370,104",0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文部科学本省,山口徳地少年自然の家宿舎,山口県山口市徳地堀字上善光寺２７５２番地,山口県山口市徳地堀２７５２,"25,360,312",,0,0,,,,,,,,宿舎,5,347,834,"24,456,033",5,宿舎,ＲＣ,3,243,730,"20,519,328",2001.4.1,所属替,"664,036","240,243",0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文部科学本省,室戸少年自然の家宿舎,高知県室戸市元字井々谷口甲１４３７,高知県室戸市元甲１４３７,"10,177,545",,0,0,,,,,,,,宿舎,8,510.37,792.68,"8,951,281",13,宿舎,Ｂ,2,134,256,"3,016,201",2001.4.1,所属替,0,"1,226,264",0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文部科学本省,三鷹深大寺宿舎,東京都調布市深大寺東町７−４４−２７,東京都調布市深大寺東町７−４３−３,"279,281,588",宿舎,"1,629.56","181,666,982",2001.4.1,所属替,市街化区域,第一種住居地域,60,200,33,宿舎,1,436.1,"1,107.85","79,527,276",41,宿舎,ＲＣ,3,436.1,"1,107.85","79,527,276",2001.4.1,所属替,0,"18,087,330",0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文部科学本省,千間台宿舎,埼玉県越谷市千間台西１−２５−２,埼玉県越谷市千間台西１−２５−２,"260,691,681",宿舎,"1,363.89","176,220,043",2006.3.1,所管換,市街化区域,第二種中高層住居専用地域,60,200,46,宿舎,2,314.04,"1,264.59","84,052,065",48,宿舎,ＲＣ,5,281.64,"1,232.19","83,939,899",2006.3.1,所管換,0,"419,573",0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文部科学本省,ＮＴＣ競技別強化拠点施設高度化事業,東京都千代田区霞が関３丁目９４外,東京都千代田区霞が関３丁目２番２号,"4,005,867",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,0,1,"4,005,867",0,0,0,0,0,0
文部科学省,一般会計,公用財産,文部科学本省,チーム「ニッポン」マルチ・サポート事業,茨城県つくば市天王台１−１−１,茨城県つくば市天王台１−１−１,"15,003,315",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,0,9,"15,003,315",0,0,0,0,0,0
文部科学省,一般会計,公用財産,文部科学本省,久里浜宿舎,神奈川県横須賀市久里浜７−１２６,神奈川県横須賀市久里浜７−１２６,"203,408,019",宿舎,"1,300.78","138,767,210",2015.7.1,所管換（無償）,市街化区域,第一種中高層住居専用地域,60,200,52,宿舎,1,283.4,"1,378.60","63,999,068",20,宿舎,ＲＣ,5,283.4,"1,378.60","63,999,068",2015.7.1,所管換（無償）,"10,775","630,966",0,0,0,0,0,0,0,0
