省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
農林水産省,一般会計,公用財産,食料産業局,種苗管理センター北海道中央農場後志分場宿舎,北海道虻田郡真狩村字美原２７５,北海道虻田郡真狩村字美原２７５,"12,036,743",宿舎,"30,391.73","8,658,603",2011.9.1,所属替（無償）,非線引,都市計画用途地域指定なし,70,400,0,宿舎,9,546.54,546.54,"1,541,222",0,宿舎,Ｂ,1,68.13,68.13,"940,690",2011.9.1,所属替（無償）,0,"1,836,918",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,食料産業局,種苗管理センター十勝農場宿舎,北海道帯広市幸福町東４線２１１−５,北海道帯広市幸福町東４線２１１−５,"28,665,162",宿舎,"35,027.06","8,091,250",2011.9.1,所属替（無償）,非線引,都市計画用途地域指定なし,70,400,1,宿舎,32,"1,618.80","1,618.80","18,593,589",0,宿舎,ＲＣ,1,109.92,109.92,"1,331,966",2011.9.1,所属替（無償）,0,"1,980,323",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,食料産業局,種苗管理センター上北農場宿舎,青森県上北郡七戸町字柳平４３−９９,青森県上北郡七戸町字柳平４３−９９,"82,770,407",宿舎,"33,330.90","66,361,821",2011.9.1,所属替（無償）,非線引,都市計画用途地域指定なし,70,400,0,宿舎,12,520.05,520.05,"10,123,762",0,宿舎,Ｂ,1,74.16,74.16,"1,502,051",2011.9.1,所属替（無償）,0,"6,284,824",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,食料産業局,種苗管理センター嬬恋農場宿舎,群馬県吾妻郡嬬恋村大字田代１０１７−１,群馬県吾妻郡嬬恋村大字田代１０１７−１,"87,687,368",宿舎,"28,070.84","60,211,951",2011.9.1,所属替（無償）,非線引,都市計画用途地域指定なし,50,100,2,宿舎,13,819.82,819.82,"15,165,417",0,宿舎,Ｂ,1,95.3,95.3,"1,064,665",2011.9.1,所属替（無償）,0,"12,310,000",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,食料産業局,種苗管理センター八岳農場宿舎,長野県茅野市玉川１１４０１—１,長野県茅野市玉川１１４０１−１,"4,797,745",,0,0,,,,,,,,宿舎,6,437.57,437.57,"4,748,972",0,宿舎,Ｂ,1,129.29,129.29,"2,015,048",2011.9.1,所属替（無償）,0,"48,773",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,食料産業局,種苗管理センター雲仙農場宿舎,長崎県雲仙市西郷丁１９２２—１,長崎県雲仙市西郷丁１９２２−１,"125,468,367",宿舎,"5,411.84","11,689,574",2011.9.1,所属替（無償）,都市計画区域外,都市計画用途地域指定なし,70,400,7,宿舎,6,665.89,"1,608.40","104,123,378",0,宿舎,ＲＣ,1,281.14,824.34,"47,398,084",2011.9.1,所属替（無償）,0,"9,655,415",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,食料産業局,種苗管理センター知覧農場宿舎,鹿児島県南九州市郡４５７０—２,鹿児島県南九州市郡４５７０−２,"15,704,228",,0,0,,,,,,,,宿舎,1,87.86,343.48,"15,256,372",0,宿舎,ＲＣ,1,87.86,343.48,"15,256,372",2011.9.1,所属替（無償）,0,"447,856",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,食料産業局,種苗管理センター鹿児島農場宿舎,鹿児島県熊毛郡中種子町油久５３０８—２,鹿児島県熊毛郡中種子町油久５３０８−２,"108,012,939",宿舎,"6,865.46","38,062,110",2011.9.1,所属替（無償）,都市計画区域外,都市計画用途地域指定なし,70,400,2,宿舎,7,463.92,730.92,"57,134,715",0,宿舎,Ｂ,1,121.54,121.54,"2,108,702",2011.9.1,所属替（無償）,0,"12,816,114",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,食料産業局,種苗管理センター沖縄農場美里原宿舎,沖縄県国頭郡東村字宮城４０４−４７,沖縄県国頭郡東村字宮城４０４−４７,"31,045,477",宿舎,"8,222.00","14,814,399",2011.9.1,所属替（無償）,非線引,都市計画用途地域指定なし,70,400,1,宿舎,10,592.38,592.38,"16,138,826",0,宿舎,Ｂ,1,67.27,67.27,"1,821,269",2011.9.1,所属替（無償）,0,"92,252",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,食料産業局,種苗管理センター沖縄農場宮城原宿舎,沖縄県国頭郡東村字宮城２５—１,沖縄県国頭郡東村字宮城２５−１,"19,160,105",宿舎,"5,574.88","11,737,352",2011.9.1,所属替（無償）,非線引,都市計画用途地域指定なし,70,400,1,宿舎,6,396.58,396.58,"6,920,653",0,宿舎,Ｂ,1,67.26,67.26,"1,139,471",2011.9.1,所属替（無償）,0,"502,100",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,食料産業局,食料産業局,東京都千代田区霞が関１−２−１,東京都千代田区霞が関１−２−１,0,,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,10,0
農林水産省,一般会計,公用財産,生産局,家畜改良センター宿舎,福島県西白河郡西郷村大字小田倉字小田倉原１,福島県西白河郡西郷村大字小田倉字小田倉原１番地,"403,689,382",宿舎,"14,445.18","120,126,116",1975.4.1,所管換,非線引,都市計画用途地域指定なし,70,400,10,宿舎,16,"2,050.34","5,895.25","279,179,333",68,宿舎,ＲＣ,0,409.06,"1,227.18","69,245,087",1994.3.31,所管換,0,"4,383,933",0,0,0,0,0,0,0,0
