省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
最高裁判所,一般会計,公用財産,最高裁判所事務総局経理局,宿舎,東京都渋谷区,東京都渋谷区,"872,116,621",宿舎,878.05,"858,381,680",1947.10.20,購入,市街化区域,第二種中高層住居専用地域,60,300,20,宿舎,1,183.81,551.43,"13,496,138",6,宿舎,ＲＣ,1,183.81,551.43,"13,496,138",1987.3.24,新築,"56,165","182,638",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,最高裁判所事務総局経理局,宿舎,東京都杉並区,東京都杉並区,"508,805,528",宿舎,"1,440.23","500,188,998",1950.3.24,購入,市街化区域,第一種低層住居専用地域,50,100,13,宿舎　外,2,197.85,197.85,"6,155,098",1,宿舎,ＲＣ,1,190.96,190.96,"6,155,097",1975.2.22,新築,"695,837","1,765,595",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,最高裁判所事務総局経理局,宿舎,東京都中野区,東京都中野区,"641,806,297",宿舎,"1,296.53","495,243,343",1948.5.15,購入,市街化区域,第一種低層住居専用地域,60,150,43,宿舎　外,4,378.58,853.17,"113,733,560",3,宿舎,ＲＣ,3,246.05,720.64,"93,475,240",2010.3.16,所管換,"503,888","32,325,506",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,最高裁判所事務総局経理局,宿舎,東京都豊島区,東京都豊島区,"276,461,084",宿舎,684.96,"267,534,416",1948.3.15,購入,市街化区域,第一種中高層住居専用地域,60,200,16,宿舎　外,2,220.05,220.05,"8,152,299",1,宿舎,ＲＣ,1,213.16,213.16,"8,094,640",1980.3.17,新築,"571,795","202,574",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,最高裁判所事務総局経理局,宿舎,東京都文京区,東京都文京区,"577,364,112",宿舎,997.25,"568,288,896",1950.2.27,購入,市街化区域,第一種中高層住居専用地域,60,200,11,宿舎　外,2,219.51,219.51,"7,567,517",1,宿舎,ＲＣ,1,212.62,212.62,"7,546,366",1978.3.30,新築,"810,445","697,254",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,最高裁判所事務総局経理局,宿舎,東京都世田谷区,東京都世田谷区,"307,440,639",宿舎,508.85,"293,504,680",1979.6.22,所管換,市街化区域,第一種低層住居専用地域,50,150,32,宿舎　外,3,190.17,252.25,"11,758,059",1,宿舎,ＲＣ,2,164.98,227.06,"11,488,136",1984.12.3,新築,0,"2,177,900",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,最高裁判所事務総局経理局,宿舎,東京都新宿区,東京都新宿区,"610,055,930",宿舎,"1,085.01","592,454,520",1948.7.16,購入,市街化区域,第一種中高層住居専用地域,60,300,35,宿舎　外,2,291.63,"1,152.12","16,682,774",12,宿舎,ＲＣ,1,286.83,"1,147.32","16,606,333",1969.3.31,新築,0,"918,636",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,最高裁判所事務総局経理局,宿舎,東京都新宿区,東京都新宿区,"462,112,831",宿舎,538.28,"415,905,271",1951.6.27,購入,市街化区域,第一種中高層住居専用地域,60,300,34,宿舎　外,2,198.44,564.6,"30,098,868",6,宿舎,ＲＣ,1,187.58,553.74,"30,098,867",1984.3.30,新築,0,"16,108,692",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,最高裁判所事務総局経理局,宿舎,東京都文京区,東京都文京区,"1,090,351,676",宿舎,"1,809.47","1,054,740,063",1975.3.25,用途変更,市街化区域,第二種住居地域,60,300,51,宿舎　外,2,563.69,"2,774.45","31,221,209",25,宿舎,ＲＣ,1,552.69,"2,763.45","30,937,436",1974.6.25,新築,0,"4,390,404",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,最高裁判所事務総局経理局,宿舎,東京都文京区,東京都文京区,"1,114,910,947",宿舎,"1,751.81","1,088,639,550",1977.3.19,用途変更,市街化区域,第二種住居地域,60,300,22,宿舎　外,4,420.04,"1,158.08","24,371,310",12,宿舎,ＲＣ,1,379.64,"1,117.68","23,910,356",1977.3.19,新築,0,"1,900,087",0,0,0,0,0,0,0,0
