省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
内閣府本府,一般会計,公用財産,内閣府大臣官房会計課,日本学術会議,東京都港区六本木７丁目２０８−４７,東京都港区六本木７丁目２２−３４,"3,350,454,645",庁舎等,"3,004.75","3,189,241,650",2005.4.1,所管換,市街化区域,第一種住居地域,60,300,81,事務庁舎,1,"1,560.26","7,324.53","136,725,060",0,庁舎,ＲＣ,6,"1,560.26","7,324.53","136,725,060",2005.4.1,所管換,"512,021","23,975,914",0,0,0,0,0,0,0,0
内閣府本府,一般会計,公用財産,内閣府大臣官房会計課,東扇島基幹的広域防災拠点施設,神奈川県川崎市川崎区東扇島,神奈川県川崎市川崎区東扇島５８−１,"494,569,080",,0,0,,,,,,,,事務庁舎,1,449.65,514.85,"381,013,643",0,基幹的広域防災拠点施設,ＳＲＣ,2,449.65,514.85,"381,013,643",2009.3.31,新築,"1,180,542","112,374,895",0,0,0,0,0,0,0,0
内閣府本府,一般会計,公用財産,内閣府大臣官房会計課,有明の丘基幹的広域防災拠点施設,東京都江東区有明２丁目６番,東京都江東区有明３丁目８−３５,"1,633,375,283",,0,0,,,,,,,,事務庁舎　外,1,"3,090.44","4,813.95","1,063,435,149",0,基幹的広域防災拠点施設,ＳＲＣ,2,"3,090.44","4,813.95","1,063,435,149",2009.3.31,報告洩,0,"569,940,134",0,0,0,0,0,0,0,0
内閣府本府,一般会計,公用財産,内閣府大臣官房会計課,魚釣島,沖縄県石垣市字登野城魚釣島２３９２,沖縄県石垣市字登野城魚釣島２３９２,"896,340",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"896,340",0,0,0,0,0,0,0,0
内閣府本府,一般会計,公用財産,内閣府大臣官房会計課,中央合同庁舎第８号館,東京都千代田区永田町１−６２−１　外,東京都千代田区永田町１−６−１,"14,733,986,580",,0,0,,,,,,,,事務庁舎,6,"3,946.28","50,925.48","9,005,229,835",0,新庁舎,ＳＲＣ,15,"3,735.98","50,734.09","8,911,870,887",2014.3.31,所管換（無償）,"30,722,153","5,698,034,592",0,0,0,0,0,0,0,0
内閣府本府,一般会計,公用財産,内閣府大臣官房会計課,内閣府大臣官房番号制度担当室,東京都千代田区永田町１−６−１,東京都千代田区永田町１−６−１,"1,584,874",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,4,"1,584,874"
内閣府本府,一般会計,公用財産,内閣府大臣官房会計課,内閣府地方創生推進室,東京都千代田区永田町１−６−１,東京都千代田区永田町１−６−１,0,,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,3,0
内閣府本府,一般会計,公用財産,沖縄総合事務局,南冥の塔,沖縄県糸満市摩文仁５４７,沖縄県糸満市摩文仁５４７,"3,780,001",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"3,780,001",0,0,0,0,0,0,0,0
内閣府本府,一般会計,公用財産,沖縄総合事務局,平良地方合同庁舎,沖縄県宮古島市平良字下里馬場１０２０—１１,沖縄県宮古島市平良字下里１０１６,"133,416,089",庁舎等,"3,699.06","51,047,028",1980.7.24,所管換,非線引,第一種低層住居専用地域,50,100,60,事務庁舎　外,3,838.09,"2,242.31","71,872,232",0,事務庁舎,ＲＣ,3,677.22,"2,081.44","69,489,553",1979.10.5,新築,"1,763,699","8,733,130",0,0,0,0,0,0,0,0
内閣府本府,一般会計,公用財産,沖縄総合事務局,日本政府南方連絡事務所跡の碑,沖縄県那覇市与儀１—２—９,沖縄県那覇市与儀１丁目２−９,"225,066",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"225,066",0,0,0,0,0,0,0,0
内閣府本府,一般会計,公用財産,沖縄総合事務局,土地改良総合事務所,沖縄県豊見城市伊良波６２２,沖縄県豊見城市伊良波６２２,"66,538,366",,0,0,,,,,,,,事務庁舎,3,420.33,691.97,"54,951,148",0,事務庁舎,ＲＣ,2,318.45,590.09,"50,050,768",2014.1.24,所管換（無償）,"50,634","11,536,584",0,0,0,0,0,0,0,0
内閣府本府,一般会計,公用財産,沖縄総合事務局,那覇第２地方合同庁舎,沖縄県那覇市おもろまち二丁目１−１,沖縄県那覇市おもろまち２丁目１番１号,"9,909,271,865",庁舎等,"22,436.59","5,162,210,627",2003.7.4,所管換,市街化区域,近隣商業地域,80,300,40,事務庁舎,6,"4,150.85","27,383.07","3,705,662,503",0,庁舎,ＲＣ,10,"1,453.40","16,195.38","2,190,086,621",2008.3.18,新築,"15,225,968","1,026,172,767",0,0,0,0,0,0,0,0
内閣府本府,一般会計,公用財産,消費者庁総務課,消費者庁総務課,東京都千代田区霞が関３−１−１,東京都千代田区霞が関３−１−１,0,,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,1,0
内閣府本府,一般会計,公用財産,消費者庁総務課,消費者庁消費者教育地方協力課,東京都千代田区霞が関３−１−１,東京都千代田区霞が関３−１−１,0,,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,3,0
