出会い系サイト及びコミュニティサイトに起因する事犯の現状と対策について_平成26年,生活安全局情報技術犯罪対策課,生活安全局情報技術犯罪対策課,,年２回,警察庁,,PDF,平成26年中の出会い系サイト及びコミュニティサイトに起因する事犯の現状と対策について,http://www.npa.go.jp/cyber/statics/h26/h26_community-2.pdf
出会い系サイト及びコミュニティサイトに起因する事犯の現状と対策について_平成27年上半期,生活安全局情報技術犯罪対策課,生活安全局情報技術犯罪対策課,,年２回,警察庁,,PDF,平成27年上半期の出会い系サイト及びコミュニティサイトに起因する事犯の現状と対策について,http://www.npa.go.jp/cyber/statics/h27/h27_1.pdf
出会い系サイト及びコミュニティサイトに起因する事犯の現状と対策について_平成27年,生活安全局情報技術犯罪対策課,生活安全局情報技術犯罪対策課,,年２回,警察庁,,PDF,平成27年における出会い系サイト及びコミュニティサイトに起因する事犯の現状と対策について,http://www.npa.go.jp/cyber/statics/h27/h27_community.pdf
サイバー犯罪の検挙状況等について,生活安全局情報技術犯罪対策課,生活安全局情報技術犯罪対策課,,1年,警察庁,,PDF,平成24年,http://www.npa.go.jp/cyber/statics/h24/pdf01-2.pdf
サイバー犯罪の検挙状況等について,生活安全局情報技術犯罪対策課,生活安全局情報技術犯罪対策課,,1年,警察庁,,PDF,平成23年,http://www.npa.go.jp/cyber/statics/h23/pdf01.pdf
サイバー犯罪の検挙状況等について,生活安全局情報技術犯罪対策課,生活安全局情報技術犯罪対策課,,1年,警察庁,,PDF,平成22年,http://www.npa.go.jp/cyber/statics/h22/pdf01.pdf
サイバー犯罪の検挙状況等について,生活安全局情報技術犯罪対策課,生活安全局情報技術犯罪対策課,,1年,警察庁,,PDF,平成21年,http://www.npa.go.jp/cyber/statics/backup/h21/pdf01.pdf
サイバー犯罪の検挙状況等について,生活安全局情報技術犯罪対策課,生活安全局情報技術犯罪対策課,,1年,警察庁,,PDF,平成20年,http://www.npa.go.jp/cyber/statics/backup/h20/pdf01.pdf
サイバー犯罪の検挙状況等について,生活安全局情報技術犯罪対策課,生活安全局情報技術犯罪対策課,,1年,警察庁,,PDF,平成19年,http://www.npa.go.jp/cyber/statics/backup/h19/pdf01.pdf
サイバー犯罪の検挙状況等について,生活安全局情報技術犯罪対策課,生活安全局情報技術犯罪対策課,,1年,警察庁,,PDF,平成18年,http://www.npa.go.jp/cyber/statics/backup/h18/pdf01.pdf
サイバー犯罪の検挙状況等について,生活安全局情報技術犯罪対策課,生活安全局情報技術犯罪対策課,,1年,警察庁,,PDF,平成17年,http://www.npa.go.jp/cyber/statics/backup/h17/pdf01.pdf
サイバー犯罪の検挙状況等について,生活安全局情報技術犯罪対策課,生活安全局情報技術犯罪対策課,,1年,警察庁,,PDF,平成16年,http://www.npa.go.jp/cyber/statics/backup/h16/pdf01.pdf
サイバー犯罪の検挙状況等について,生活安全局情報技術犯罪対策課,生活安全局情報技術犯罪対策課,,1年,警察庁,,PDF,平成15年,http://www.npa.go.jp/cyber/statics/backup/h15/pdf01.pdf
サイバー犯罪の検挙状況等について,生活安全局情報技術犯罪対策課,生活安全局情報技術犯罪対策課,,1年,警察庁,,PDF,平成14年,http://www.npa.go.jp/cyber/statics/backup/h14/pdf01.pdf
サイバー犯罪の検挙状況等について,生活安全局情報技術犯罪対策課,生活安全局情報技術犯罪対策課,,1年,警察庁,,PDF,平成13年,http://www.npa.go.jp/cyber/statics/backup/h13/pdf01.pdf
サイバー犯罪の検挙状況等について,生活安全局情報技術犯罪対策課,生活安全局情報技術犯罪対策課,,1年,警察庁,,PDF,平成12年,http://www.npa.go.jp/cyber/statics/backup/h12/pdf01.pdf
サイバー犯罪の検挙状況等について_平成25年上半期,生活安全局情報技術犯罪対策課,生活安全局情報技術犯罪対策課,,年２回,警察庁,,PDF,平成25年上半期のサイバー犯罪の検挙状況等について,http://www.npa.go.jp/cyber/statics/h25/pdf01-1.pdf
サイバー犯罪の検挙状況等について_平成25年,生活安全局情報技術犯罪対策課,生活安全局情報技術犯罪対策課,,年２回,警察庁,,PDF,平成25年中のサイバー犯罪の検挙状況等について,http://www.npa.go.jp/cyber/statics/h25/pdf01-2.pdf
Traffic accidents situation_June_2016,交通局交通企画課,交通局交通企画課,,1月,警察庁,,XLS,Traffic accidents situation(June 2016),http://www.e-stat.go.jp/SG1/estat/ListE.do?lid=000001159583
上半期の交通死亡事故の特徴及び道路交通法違反取締状況について_平成28年,交通局交通企画課,交通局交通企画課,,半年,警察庁,,XLS,平成28年上半期の交通死亡事故の特徴及び道路交通法違反取締状況について_Excel,http://www.e-stat.go.jp/SG1/estat/List.do?lid=000001159583
上半期の交通死亡事故の特徴及び道路交通法違反取締状況について_平成28年,交通局交通企画課,交通局交通企画課,,半年,警察庁,,PDF,平成28年上半期の交通死亡事故の特徴及び道路交通法違反取締状況について_PDF,http://www.e-stat.go.jp/SG1/estat/List.do?lid=000001159583
秋の全国交通安全運動期間中の交通事故発生状況_平成28年,交通局交通企画課,交通局交通企画課,,1年,警察庁,,XLS,平成28年秋の全国交通安全運動期間中の交通事故発生状況(9月21日～9月30日までの10日間) _Excel,http://www.e-stat.go.jp/SG1/estat/List.do?lid=000001160183
秋の全国交通安全運動期間中の交通事故発生状況_平成28年,交通局交通企画課,交通局交通企画課,,1年,警察庁,,PDF,平成28年秋の全国交通安全運動期間中の交通事故発生状況(9月21日～9月30日までの10日間) _PDF,http://www.e-stat.go.jp/SG1/estat/List.do?lid=000001160183
