平成２０年度_初等中等教育機関・専修学校・各種学校《報告書掲載集計》_学校調査・学校通信教育調査（高等学校）_高等学校（通信教育を含む）_全日制・定時制,生涯学習政策局,生涯学習政策局,学校教育法に規定する学校について，その基本的事項を調査し，教育行政上の基礎資料を得ることを目的とした基幹統計調査である学校基本調査の結果,1年,文部科学省,,XLS,都道府県別学校数,http://www.e-stat.go.jp/SG1/estat/Xlsdl.do?sinfid=000002030786
平成２０年度_初等中等教育機関・専修学校・各種学校《報告書掲載集計》_学校調査・学校通信教育調査（高等学校）_高等学校（通信教育を含む）_全日制・定時制,生涯学習政策局,生涯学習政策局,学校教育法に規定する学校について，その基本的事項を調査し，教育行政上の基礎資料を得ることを目的とした基幹統計調査である学校基本調査の結果,1年,文部科学省,,XLS,生徒数別課程数,http://www.e-stat.go.jp/SG1/estat/Xlsdl.do?sinfid=000002030787
平成２０年度_初等中等教育機関・専修学校・各種学校《報告書掲載集計》_学校調査・学校通信教育調査（高等学校）_高等学校（通信教育を含む）_全日制・定時制,生涯学習政策局,生涯学習政策局,学校教育法に規定する学校について，その基本的事項を調査し，教育行政上の基礎資料を得ることを目的とした基幹統計調査である学校基本調査の結果,1年,文部科学省,,XLS,昼夜別学校数（定時制）,http://www.e-stat.go.jp/SG1/estat/Xlsdl.do?sinfid=000002030788
平成２０年度_初等中等教育機関・専修学校・各種学校《報告書掲載集計》_学校調査・学校通信教育調査（高等学校）_高等学校（通信教育を含む）_全日制・定時制,生涯学習政策局,生涯学習政策局,学校教育法に規定する学校について，その基本的事項を調査し，教育行政上の基礎資料を得ることを目的とした基幹統計調査である学校基本調査の結果,1年,文部科学省,,XLS,専攻科のある学校数,http://www.e-stat.go.jp/SG1/estat/Xlsdl.do?sinfid=000002030789
平成２０年度_初等中等教育機関・専修学校・各種学校《報告書掲載集計》_学校調査・学校通信教育調査（高等学校）_高等学校（通信教育を含む）_全日制・定時制,生涯学習政策局,生涯学習政策局,学校教育法に規定する学校について，その基本的事項を調査し，教育行政上の基礎資料を得ることを目的とした基幹統計調査である学校基本調査の結果,1年,文部科学省,,XLS,別科のある学校数,http://www.e-stat.go.jp/SG1/estat/Xlsdl.do?sinfid=000002030790
平成２０年度_初等中等教育機関・専修学校・各種学校《報告書掲載集計》_学校調査・学校通信教育調査（高等学校）_高等学校（通信教育を含む）_全日制・定時制,生涯学習政策局,生涯学習政策局,学校教育法に規定する学校について，その基本的事項を調査し，教育行政上の基礎資料を得ることを目的とした基幹統計調査である学校基本調査の結果,1年,文部科学省,,XLS,男女別学校数,http://www.e-stat.go.jp/SG1/estat/Xlsdl.do?sinfid=000002030791
平成２０年度_初等中等教育機関・専修学校・各種学校《報告書掲載集計》_学校調査・学校通信教育調査（高等学校）_高等学校（通信教育を含む）_全日制・定時制,生涯学習政策局,生涯学習政策局,学校教育法に規定する学校について，その基本的事項を調査し，教育行政上の基礎資料を得ることを目的とした基幹統計調査である学校基本調査の結果,1年,文部科学省,,XLS,単独・総合校別学校数,http://www.e-stat.go.jp/SG1/estat/Xlsdl.do?sinfid=000002030792
平成２０年度_初等中等教育機関・専修学校・各種学校《報告書掲載集計》_学校調査・学校通信教育調査（高等学校）_高等学校（通信教育を含む）_全日制・定時制,生涯学習政策局,生涯学習政策局,学校教育法に規定する学校について，その基本的事項を調査し，教育行政上の基礎資料を得ることを目的とした基幹統計調査である学校基本調査の結果,1年,文部科学省,,XLS,学級数別学校数（公立）,http://www.e-stat.go.jp/SG1/estat/Xlsdl.do?sinfid=000002030793
平成２０年度_初等中等教育機関・専修学校・各種学校《報告書掲載集計》_学校調査・学校通信教育調査（高等学校）_高等学校（通信教育を含む）_全日制・定時制,生涯学習政策局,生涯学習政策局,学校教育法に規定する学校について，その基本的事項を調査し，教育行政上の基礎資料を得ることを目的とした基幹統計調査である学校基本調査の結果,1年,文部科学省,,XLS,中高一貫教育を行う学校数（再掲）,http://www.e-stat.go.jp/SG1/estat/Xlsdl.do?sinfid=000002030794
平成２０年度_初等中等教育機関・専修学校・各種学校《報告書掲載集計》_学校調査・学校通信教育調査（高等学校）_高等学校（通信教育を含む）_全日制・定時制,生涯学習政策局,生涯学習政策局,学校教育法に規定する学校について，その基本的事項を調査し，教育行政上の基礎資料を得ることを目的とした基幹統計調査である学校基本調査の結果,1年,文部科学省,,XLS,全日制のうち単位制による課程及び定時制の修業年限別の学校数、入学状況及び生徒数,http://www.e-stat.go.jp/SG1/estat/Xlsdl.do?sinfid=000002030795
平成２０年度_初等中等教育機関・専修学校・各種学校《報告書掲載集計》_学校調査・学校通信教育調査（高等学校）_高等学校（通信教育を含む）_全日制・定時制,生涯学習政策局,生涯学習政策局,学校教育法に規定する学校について，その基本的事項を調査し，教育行政上の基礎資料を得ることを目的とした基幹統計調査である学校基本調査の結果,1年,文部科学省,,XLS,都道府県別学級数（公立の本科）,http://www.e-stat.go.jp/SG1/estat/Xlsdl.do?sinfid=000002030796
