34,2012,9020000000,0,0,0,-160000000,8860000000,8673000000
34,2013,4588000000,0,0,-131000000,0,4457000000,4395000000
34,2014,4995000000,0,131000000,0,0,5126000000,5047000000
35,2012,1570000000,0,-4000000,0,0,1566000000,1532000000
35,2013,2100000000,122000000,0,-84000000,0,2138000000,1963000000
35,2014,2754000000,0,84000000,0,0,2838000000,2800000000
36,2012,13249000000,-639000000,0,0,0,12610000000,12461000000
36,2013,12598000000,0,0,0,0,12598000000,12154000000
36,2014,13775000000,0,0,0,0,13775000000,13005000000
37,2012,14388000000,0,0,0,0,14388000000,12441000000
37,2013,18119000000,0,0,0,-37000000,18082000000,15365000000
37,2014,17759000000,0,0,0,0,17759000000,15991000000
38,2012,10903000000,-663000000,0,0,0,10240000000,9724000000
38,2013,10613000000,-347000000,0,0,0,10266000000,9817000000
38,2014,10509000000,-59000000,0,0,0,10450000000,10249000000
39,2012,73493000000,0,394000000,0,0,73887000000,66068000000
39,2013,72456000000,0,0,-13000000,0,72443000000,69790000000
39,2014,73333000000,0,13000000,0,0,73346000000,66828000000
41,2012,2209000000,0,0,0,165000000,2374000000,2372000000
41,2013,2546000000,0,0,0,0,2546000000,2485000000
41,2014,2597000000,0,0,0,0,2597000000,2575000000
42,2012,2511000000,-13000000,0,0,0,2498000000,2345000000
42,2013,2420000000,-104000000,0,0,0,2316000000,2229000000
42,2014,3541000000,-19000000,0,0,0,3522000000,3430000000
43,2012,4034000000,0,0,0,0,4034000000,3992000000
43,2013,4140000000,0,0,0,0,4140000000,4022000000
43,2014,4287000000,0,0,0,0,4287000000,3957000000
44,2012,1821000000,0,0,0,0,1821000000,1804000000
44,2013,1869000000,-121000000,0,0,0,1748000000,1737000000
44,2014,1882000000,0,0,0,0,1882000000,1851000000
45,2012,691000000,0,62000000,0,0,753000000,753000000
45,2013,716000000,0,0,0,0,716000000,716000000
45,2014,691000000,0,0,0,0,691000000,691000000
46,2012,1884000000,0,0,0,0,1884000000,1855000000
46,2013,1733000000,0,0,0,0,1733000000,1590000000
46,2014,1695000000,0,0,0,0,1695000000,1659000000
47,2012,3748000000,2359000000,68000000,-2396000000,0,3779000000,3682000000
47,2013,5416000000,1024000000,2396000000,-1024000000,0,7812000000,7244000000
47,2014,8836000000,753000000,1024000000,-758000000,0,9855000000,9666000000
48,2012,6628000000,0,0,0,0,6628000000,6346000000
48,2013,8698000000,0,0,0,0,8698000000,8555000000
48,2014,8942000000,0,0,0,0,8942000000,8756000000
49,2012,1574000000,-23000000,0,0,0,1551000000,1550000000
49,2013,1493000000,-10000000,0,0,0,1483000000,1480000000
49,2014,1510000000,0,0,0,0,1510000000,1505000000
50,2012,2569000000,0,0,0,0,2569000000,2462000000
50,2013,2504000000,0,0,0,0,2504000000,2228000000
50,2014,2261000000,0,0,0,104000000,2365000000,2314000000
51,2012,1040000000,0,0,0,0,1040000000,1020000000
51,2013,1265000000,-2000000,0,0,0,1263000000,1176000000
51,2014,1300000000,0,0,0,0,1300000000,1197000000
52,2012,2044000000,0,0,0,0,2044000000,2043000000
52,2013,2414000000,0,0,0,0,2414000000,2360000000
52,2014,2817000000,0,0,0,110000000,2927000000,2908000000
53,2013,12598000000,0,0,0,0,12598000000,12154000000
53,2014,13775000000,0,0,0,0,13775000000,13005000000
53,2015,12713000000,-119000000,0,0,0,12594000000,12410000000
54,2013,2504000000,0,0,0,0,2504000000,2228000000
